,EMD_CD,Address
3294,46720360,전라남도 곡성군 고달면
3295,46720370,전라남도 곡성군 옥과면
3296,46720380,전라남도 곡성군 입면
3297,46720390,전라남도 곡성군 겸면
3298,46720400,전라남도 곡성군 오산면
3299,46730250,전라남도 구례군 구례읍
3300,46730310,전라남도 구례군 문척면
3301,46730320,전라남도 구례군 간전면
3302,46730330,전라남도 구례군 토지면
3303,46730340,전라남도 구례군 마산면
3304,46730350,전라남도 구례군 광의면
3305,46730360,전라남도 구례군 용방면
3306,46730370,전라남도 구례군 산동면
3307,46770250,전라남도 고흥군 고흥읍
3308,46770253,전라남도 고흥군 도양읍
3309,46770310,전라남도 고흥군 풍양면
3310,46770320,전라남도 고흥군 도덕면
3311,46770330,전라남도 고흥군 금산면
3312,46770340,전라남도 고흥군 도화면
3313,46770350,전라남도 고흥군 포두면
3314,46770360,전라남도 고흥군 봉래면
3315,46770370,전라남도 고흥군 점암면
3316,46770380,전라남도 고흥군 과역면
3317,46770390,전라남도 고흥군 남양면
3318,46770400,전라남도 고흥군 동강면
3319,46770410,전라남도 고흥군 대서면
3320,46770420,전라남도 고흥군 두원면
3321,46770440,전라남도 고흥군 영남면
3322,46770450,전라남도 고흥군 동일면
3323,46780250,전라남도 보성군 보성읍
3324,46780253,전라남도 보성군 벌교읍
3325,46780310,전라남도 보성군 노동면
3326,46780320,전라남도 보성군 미력면
3327,46780330,전라남도 보성군 겸백면
3328,46780340,전라남도 보성군 율어면
3329,46780350,전라남도 보성군 복내면
3330,46780360,전라남도 보성군 문덕면
3331,46780370,전라남도 보성군 조성면
3332,46780380,전라남도 보성군 득량면
3333,46780390,전라남도 보성군 회천면
3334,46780400,전라남도 보성군 웅치면
3335,46790250,전라남도 화순군 화순읍
3336,46790310,전라남도 화순군 한천면
3337,46790320,전라남도 화순군 춘양면
3338,46790330,전라남도 화순군 청풍면
3339,46790340,전라남도 화순군 이양면
3340,46790350,전라남도 화순군 능주면
3341,46790360,전라남도 화순군 도곡면
3342,46790370,전라남도 화순군 도암면
3343,46790380,전라남도 화순군 이서면
3344,46790395,전라남도 화순군 백아면
3345,46790400,전라남도 화순군 동복면
3346,46790415,전라남도 화순군 사평면
3347,46790420,전라남도 화순군 동면
3348,46800250,전라남도 장흥군 장흥읍
3349,46800253,전라남도 장흥군 관산읍
3350,46800256,전라남도 장흥군 대덕읍
3351,46800310,전라남도 장흥군 용산면
3352,46800320,전라남도 장흥군 안양면
3353,46800330,전라남도 장흥군 장동면
3354,46800340,전라남도 장흥군 장평면
3355,46800350,전라남도 장흥군 유치면
3356,46800360,전라남도 장흥군 부산면
3357,46800370,전라남도 장흥군 회진면
3358,46810250,전라남도 강진군 강진읍
3359,46810310,전라남도 강진군 군동면
3360,46810320,전라남도 강진군 칠량면
3361,46810330,전라남도 강진군 대구면
3362,46810340,전라남도 강진군 도암면
3363,46810350,전라남도 강진군 신전면
3364,46810360,전라남도 강진군 성전면
3365,46810370,전라남도 강진군 작천면
3366,46810380,전라남도 강진군 병영면
3367,46810390,전라남도 강진군 옴천면
3368,46810400,전라남도 강진군 마량면
3369,46820250,전라남도 해남군 해남읍
3370,46820310,전라남도 해남군 삼산면
3371,46820320,전라남도 해남군 화산면
3372,46820330,전라남도 해남군 현산면
3373,46820340,전라남도 해남군 송지면
3374,46820350,전라남도 해남군 북평면
3375,46820360,전라남도 해남군 북일면
3376,46820370,전라남도 해남군 옥천면
3377,46820380,전라남도 해남군 계곡면
3378,46820390,전라남도 해남군 마산면
3379,46820400,전라남도 해남군 황산면
3380,46820410,전라남도 해남군 산이면
3381,46820420,전라남도 해남군 문내면
3382,46820430,전라남도 해남군 화원면
3383,46830250,전라남도 영암군 영암읍
3384,46830253,전라남도 영암군 삼호읍
3385,46830310,전라남도 영암군 덕진면
3386,46830320,전라남도 영암군 금정면
3387,46830330,전라남도 영암군 신북면
3388,46830340,전라남도 영암군 시종면
3389,46830350,전라남도 영암군 도포면
3390,46830360,전라남도 영암군 군서면
3391,46830370,전라남도 영암군 서호면
3392,46830380,전라남도 영암군 학산면
3393,46830390,전라남도 영암군 미암면
3394,46840250,전라남도 무안군 무안읍
3395,46840253,전라남도 무안군 일로읍
3396,46840256,전라남도 무안군 삼향읍
3397,46840320,전라남도 무안군 몽탄면
3398,46840330,전라남도 무안군 청계면
3399,46840340,전라남도 무안군 현경면
3400,46840350,전라남도 무안군 망운면
3401,46840360,전라남도 무안군 해제면
3402,46840370,전라남도 무안군 운남면
3403,46860250,전라남도 함평군 함평읍
3404,46860310,전라남도 함평군 손불면
3405,46860320,전라남도 함평군 신광면
3406,46860330,전라남도 함평군 학교면
3407,46860340,전라남도 함평군 엄다면
3408,46860350,전라남도 함평군 대동면
3409,46860360,전라남도 함평군 나산면
3410,46860370,전라남도 함평군 해보면
3411,46860380,전라남도 함평군 월야면
3412,46870250,전라남도 영광군 영광읍
3413,46870253,전라남도 영광군 백수읍
3414,46870256,전라남도 영광군 홍농읍
3415,46870310,전라남도 영광군 대마면
3416,46870320,전라남도 영광군 묘량면
3417,46870330,전라남도 영광군 불갑면
3418,46870340,전라남도 영광군 군서면
3419,46870350,전라남도 영광군 군남면
3420,46870360,전라남도 영광군 염산면
3421,46870370,전라남도 영광군 법성면
3422,46870380,전라남도 영광군 낙월면
3423,46880250,전라남도 장성군 장성읍
3424,46880310,전라남도 장성군 진원면
3425,46880320,전라남도 장성군 남면
3426,46880330,전라남도 장성군 동화면
3427,46880340,전라남도 장성군 삼서면
3428,46880350,전라남도 장성군 삼계면
3429,46880360,전라남도 장성군 황룡면
3430,46880370,전라남도 장성군 서삼면
3431,46880380,전라남도 장성군 북일면
3432,46880390,전라남도 장성군 북이면
3433,46880400,전라남도 장성군 북하면
3434,46890250,전라남도 완도군 완도읍
3435,46890253,전라남도 완도군 금일읍
3436,46890256,전라남도 완도군 노화읍
3437,46890310,전라남도 완도군 군외면
3438,46890320,전라남도 완도군 신지면
3439,46890330,전라남도 완도군 고금면
3440,46890340,전라남도 완도군 약산면
3441,46890350,전라남도 완도군 청산면
3442,46890360,전라남도 완도군 소안면
3443,46890370,전라남도 완도군 금당면
3444,46890380,전라남도 완도군 보길면
3445,46890390,전라남도 완도군 생일면
3446,46900250,전라남도 진도군 진도읍
3447,46900310,전라남도 진도군 군내면
3448,46900320,전라남도 진도군 고군면
3449,46900330,전라남도 진도군 의신면
3450,46900340,전라남도 진도군 임회면
3451,46900350,전라남도 진도군 지산면
3452,46900360,전라남도 진도군 조도면
3453,46910250,전라남도 신안군 지도읍
3454,46910253,전라남도 신안군 압해읍
3455,46910310,전라남도 신안군 증도면
3456,46910320,전라남도 신안군 임자면
3457,46910330,전라남도 신안군 자은면
3458,46910340,전라남도 신안군 비금면
3459,46910350,전라남도 신안군 도초면
3460,46910360,전라남도 신안군 흑산면
3461,46910370,전라남도 신안군 하의면
3462,46910380,전라남도 신안군 신의면
3463,46910390,전라남도 신안군 장산면
3464,46910400,전라남도 신안군 안좌면
3465,46910410,전라남도 신안군 팔금면
3466,46910420,전라남도 신안군 암태면
3467,47111000,경상북도 포항시 남구
3468,47113000,경상북도 포항시 북구
3469,47130101,경상북도 경주시 동부동
3470,47130102,경상북도 경주시 서부동
3471,47130103,경상북도 경주시 북부동
3472,47130104,경상북도 경주시 성동동
3473,47130105,경상북도 경주시 황오동
3474,47130106,경상북도 경주시 노동동
3475,47130107,경상북도 경주시 노서동
3476,47130108,경상북도 경주시 성건동
3477,47130109,경상북도 경주시 사정동
3478,47130110,경상북도 경주시 황남동
3479,47130111,경상북도 경주시 교동
3480,47130112,경상북도 경주시 인왕동
3481,47130113,경상북도 경주시 탑동
3482,47130114,경상북도 경주시 충효동
3483,47130115,경상북도 경주시 서악동
3484,47130116,경상북도 경주시 효현동
3485,47130117,경상북도 경주시 광명동
3486,47130118,경상북도 경주시 동방동
3487,47130119,경상북도 경주시 도지동
3488,47130120,경상북도 경주시 남산동
3489,47130121,경상북도 경주시 배반동
3490,47130122,경상북도 경주시 구황동
3491,47130123,경상북도 경주시 보문동
3492,47130124,경상북도 경주시 황성동
3493,47130125,경상북도 경주시 용강동
3494,47130126,경상북도 경주시 동천동
3495,47130127,경상북도 경주시 평동
3496,47130128,경상북도 경주시 조양동
3497,47130129,경상북도 경주시 시동
3498,47130130,경상북도 경주시 시래동
3499,47130131,경상북도 경주시 구정동
3500,47130132,경상북도 경주시 마동
3501,47130133,경상북도 경주시 하동
3502,47130134,경상북도 경주시 진현동
3503,47130135,경상북도 경주시 천군동
3504,47130136,경상북도 경주시 신평동
3505,47130137,경상북도 경주시 덕동
3506,47130138,경상북도 경주시 암곡동
3507,47130139,경상북도 경주시 황용동
3508,47130140,경상북도 경주시 북군동
3509,47130141,경상북도 경주시 손곡동
3510,47130142,경상북도 경주시 율동
3511,47130143,경상북도 경주시 배동
3512,47130144,경상북도 경주시 석장동
3513,47130250,경상북도 경주시 감포읍
3514,47130253,경상북도 경주시 안강읍
3515,47130256,경상북도 경주시 건천읍
3516,47130259,경상북도 경주시 외동읍
3517,47130310,경상북도 경주시 양북면
3518,47130320,경상북도 경주시 양남면
3519,47130330,경상북도 경주시 내남면
3520,47130340,경상북도 경주시 산내면
3521,47130350,경상북도 경주시 서면
3522,47130360,경상북도 경주시 현곡면
3523,47130370,경상북도 경주시 강동면
3524,47130380,경상북도 경주시 천북면
3525,47150101,경상북도 김천시 감호동
3526,47150102,경상북도 김천시 용두동
3527,47150103,경상북도 김천시 모암동
3528,47150104,경상북도 김천시 성내동
3529,47150105,경상북도 김천시 평화동
3530,47150106,경상북도 김천시 남산동
3531,47150107,경상북도 김천시 황금동
3532,47150108,경상북도 김천시 신음동
3533,47150109,경상북도 김천시 교동
3534,47150110,경상북도 김천시 삼락동
3535,47150111,경상북도 김천시 문당동
3536,47150112,경상북도 김천시 다수동
3537,47150113,경상북도 김천시 백옥동
3538,47150114,경상북도 김천시 부곡동
3539,47150115,경상북도 김천시 지좌동
3540,47150116,경상북도 김천시 덕곡동
3541,47150117,경상북도 김천시 대광동
3542,47150118,경상북도 김천시 응명동
3543,47150119,경상북도 김천시 양천동
3544,47150120,경상북도 김천시 율곡동
3545,47150250,경상북도 김천시 아포읍
3546,47150310,경상북도 김천시 농소면
3547,47150320,경상북도 김천시 남면
3548,47150340,경상북도 김천시 개령면
3549,47150350,경상북도 김천시 감문면
3550,47150360,경상북도 김천시 어모면
3551,47150370,경상북도 김천시 봉산면
3552,47150380,경상북도 김천시 대항면
3553,47150390,경상북도 김천시 감천면
3554,47150400,경상북도 김천시 조마면
3555,47150410,경상북도 김천시 구성면
3556,47150420,경상북도 김천시 지례면
3557,47150430,경상북도 김천시 부항면
3558,47150440,경상북도 김천시 대덕면
3559,47150450,경상북도 김천시 증산면
3560,47170101,경상북도 안동시 삼산동
3561,47170102,경상북도 안동시 서부동
3562,47170103,경상북도 안동시 북문동
3563,47170104,경상북도 안동시 명륜동
3564,47170105,경상북도 안동시 신안동
3565,47170106,경상북도 안동시 율세동
3566,47170107,경상북도 안동시 옥정동
3567,47170108,경상북도 안동시 신세동
3568,47170109,경상북도 안동시 법흥동
3569,47170110,경상북도 안동시 용상동
3570,47170111,경상북도 안동시 동문동
3571,47170112,경상북도 안동시 동부동
3572,47170113,경상북도 안동시 운흥동
3573,47170114,경상북도 안동시 천리동
3574,47170115,경상북도 안동시 남부동
3575,47170116,경상북도 안동시 남문동
3576,47170117,경상북도 안동시 안흥동
3577,47170118,경상북도 안동시 대석동
3578,47170119,경상북도 안동시 옥야동
3579,47170120,경상북도 안동시 광석동
3580,47170121,경상북도 안동시 당북동
3581,47170122,경상북도 안동시 태화동
3582,47170123,경상북도 안동시 화성동
3583,47170124,경상북도 안동시 목성동
3584,47170125,경상북도 안동시 법상동
3585,47170126,경상북도 안동시 금곡동
3586,47170127,경상북도 안동시 평화동
3587,47170128,경상북도 안동시 안기동
3588,47170129,경상북도 안동시 운안동
3589,47170130,경상북도 안동시 성곡동
3590,47170131,경상북도 안동시 상아동
3591,47170132,경상북도 안동시 안막동
3592,47170133,경상북도 안동시 옥동
3593,47170134,경상북도 안동시 이천동
3594,47170135,경상북도 안동시 노하동
3595,47170136,경상북도 안동시 송현동
3596,47170137,경상북도 안동시 송천동
3597,47170138,경상북도 안동시 석동동
3598,47170139,경상북도 안동시 정상동
3599,47170140,경상북도 안동시 정하동
3600,47170141,경상북도 안동시 수상동
3601,47170142,경상북도 안동시 수하동
3602,47170250,경상북도 안동시 풍산읍
3603,47170310,경상북도 안동시 와룡면
3604,47170320,경상북도 안동시 북후면
3605,47170330,경상북도 안동시 서후면
3606,47170340,경상북도 안동시 풍천면
3607,47170350,경상북도 안동시 일직면
3608,47170360,경상북도 안동시 남후면
3609,47170370,경상북도 안동시 남선면
3610,47170380,경상북도 안동시 임하면
3611,47170390,경상북도 안동시 길안면
3612,47170400,경상북도 안동시 임동면
3613,47170410,경상북도 안동시 예안면
3614,47170420,경상북도 안동시 도산면
3615,47170430,경상북도 안동시 녹전면
3616,47190101,경상북도 구미시 원평동
3617,47190102,경상북도 구미시 지산동
3618,47190103,경상북도 구미시 도량동
3619,47190104,경상북도 구미시 봉곡동
3620,47190105,경상북도 구미시 부곡동
3621,47190106,경상북도 구미시 선기동
3622,47190107,경상북도 구미시 수점동
3623,47190108,경상북도 구미시 남통동
3624,47190109,경상북도 구미시 형곡동
3625,47190110,경상북도 구미시 송정동
3626,47190111,경상북도 구미시 신평동
3627,47190112,경상북도 구미시 비산동
3628,47190113,경상북도 구미시 공단동
3629,47190114,경상북도 구미시 광평동
3630,47190115,경상북도 구미시 사곡동
3631,47190116,경상북도 구미시 상모동
3632,47190117,경상북도 구미시 임은동
3633,47190118,경상북도 구미시 오태동
3634,47190119,경상북도 구미시 신동
3635,47190120,경상북도 구미시 구평동
3636,47190121,경상북도 구미시 황상동
3637,47190122,경상북도 구미시 인의동
3638,47190123,경상북도 구미시 진평동
3639,47190124,경상북도 구미시 시미동
3640,47190125,경상북도 구미시 임수동
3641,47190126,경상북도 구미시 양호동
3642,47190127,경상북도 구미시 거의동
3643,47190128,경상북도 구미시 옥계동
3644,47190129,경상북도 구미시 구포동
3645,47190130,경상북도 구미시 금전동
3646,47190250,경상북도 구미시 선산읍
3647,47190253,경상북도 구미시 고아읍
3648,47190310,경상북도 구미시 무을면
3649,47190320,경상북도 구미시 옥성면
3650,47190330,경상북도 구미시 도개면
3651,47190340,경상북도 구미시 해평면
3652,47190350,경상북도 구미시 산동면
3653,47190360,경상북도 구미시 장천면
3654,47210101,경상북도 영주시 영주동
3655,47210102,경상북도 영주시 상망동
3656,47210103,경상북도 영주시 하망동
3657,47210104,경상북도 영주시 휴천동
3658,47210105,경상북도 영주시 가흥동
3659,47210106,경상북도 영주시 문정동
3660,47210107,경상북도 영주시 고현동
3661,47210108,경상북도 영주시 창진동
3662,47210109,경상북도 영주시 상줄동
3663,47210110,경상북도 영주시 조와동
3664,47210111,경상북도 영주시 조암동
3665,47210112,경상북도 영주시 적서동
3666,47210113,경상북도 영주시 아지동
3667,47210250,경상북도 영주시 풍기읍
3668,47210310,경상북도 영주시 이산면
3669,47210320,경상북도 영주시 평은면
3670,47210330,경상북도 영주시 문수면
3671,47210340,경상북도 영주시 장수면
3672,47210350,경상북도 영주시 안정면
3673,47210360,경상북도 영주시 봉현면
3674,47210370,경상북도 영주시 순흥면
3675,47210380,경상북도 영주시 단산면
3676,47210390,경상북도 영주시 부석면
3677,47230101,경상북도 영천시 조교동
3678,47230102,경상북도 영천시 망정동
3679,47230103,경상북도 영천시 야사동
3680,47230104,경상북도 영천시 문내동
3681,47230105,경상북도 영천시 문외동
3682,47230106,경상북도 영천시 창구동
3683,47230107,경상북도 영천시 교촌동
3684,47230108,경상북도 영천시 과전동
3685,47230109,경상북도 영천시 성내동
3686,47230110,경상북도 영천시 화룡동
3687,47230111,경상북도 영천시 도동
3688,47230112,경상북도 영천시 금노동
3689,47230113,경상북도 영천시 완산동
3690,47230114,경상북도 영천시 범어동
3691,47230115,경상북도 영천시 작산동
3692,47230116,경상북도 영천시 봉동
3693,47230117,경상북도 영천시 본촌동
3694,47230118,경상북도 영천시 채신동
3695,47230119,경상북도 영천시 괴연동
3696,47230120,경상북도 영천시 대전동
3697,47230121,경상북도 영천시 녹전동
3698,47230122,경상북도 영천시 도림동
3699,47230123,경상북도 영천시 오미동
3700,47230124,경상북도 영천시 오수동
3701,47230125,경상북도 영천시 쌍계동
3702,47230126,경상북도 영천시 도남동
3703,47230127,경상북도 영천시 매산동
3704,47230128,경상북도 영천시 언하동
3705,47230129,경상북도 영천시 신기동
3706,47230130,경상북도 영천시 서산동
3707,47230250,경상북도 영천시 금호읍
3708,47230310,경상북도 영천시 청통면
3709,47230320,경상북도 영천시 신녕면
3710,47230330,경상북도 영천시 화산면
3711,47230340,경상북도 영천시 화북면
3712,47230350,경상북도 영천시 화남면
3713,47230360,경상북도 영천시 자양면
3714,47230370,경상북도 영천시 임고면
3715,47230380,경상북도 영천시 고경면
3716,47230390,경상북도 영천시 북안면
3717,47230400,경상북도 영천시 대창면
3718,47250101,경상북도 상주시 성하동
3719,47250102,경상북도 상주시 성동동
3720,47250103,경상북도 상주시 인봉동
3721,47250104,경상북도 상주시 복룡동
3722,47250105,경상북도 상주시 냉림동
3723,47250106,경상북도 상주시 서성동
3724,47250107,경상북도 상주시 남성동
3725,47250108,경상북도 상주시 서문동
3726,47250109,경상북도 상주시 무양동
3727,47250110,경상북도 상주시 낙양동
3728,47250111,경상북도 상주시 개운동
3729,47250112,경상북도 상주시 신봉동
3730,47250113,경상북도 상주시 가장동
3731,47250114,경상북도 상주시 양촌동
3732,47250115,경상북도 상주시 지천동
3733,47250116,경상북도 상주시 오대동
3734,47250117,경상북도 상주시 흥각동
3735,47250118,경상북도 상주시 거동동
3736,47250119,경상북도 상주시 인평동
3737,47250120,경상북도 상주시 서곡동
3738,47250121,경상북도 상주시 화개동
3739,47250122,경상북도 상주시 외답동
3740,47250123,경상북도 상주시 헌신동
3741,47250124,경상북도 상주시 병성동
3742,47250125,경상북도 상주시 도남동
3743,47250126,경상북도 상주시 낙상동
3744,47250127,경상북도 상주시 중덕동
3745,47250128,경상북도 상주시 초산동
3746,47250129,경상북도 상주시 화산동
3747,47250130,경상북도 상주시 계산동
3748,47250131,경상북도 상주시 부원동
3749,47250132,경상북도 상주시 죽전동
3750,47250133,경상북도 상주시 만산동
3751,47250134,경상북도 상주시 연원동
3752,47250135,경상북도 상주시 남장동
3753,47250136,경상북도 상주시 남적동
3754,47250250,경상북도 상주시 함창읍
3755,47250310,경상북도 상주시 중동면
3756,47250325,경상북도 상주시 사벌국면
3757,47250330,경상북도 상주시 낙동면
3758,47250340,경상북도 상주시 청리면
3759,47250350,경상북도 상주시 공성면
3760,47250360,경상북도 상주시 외남면
3761,47250370,경상북도 상주시 내서면
3762,47250380,경상북도 상주시 모동면
3763,47250390,경상북도 상주시 모서면
3764,47250400,경상북도 상주시 화동면
3765,47250410,경상북도 상주시 화서면
3766,47250420,경상북도 상주시 화북면
3767,47250430,경상북도 상주시 외서면
3768,47250440,경상북도 상주시 은척면
3769,47250450,경상북도 상주시 공검면
3770,47250460,경상북도 상주시 이안면
3771,47250470,경상북도 상주시 화남면
3772,47280101,경상북도 문경시 점촌동
3773,47280102,경상북도 문경시 영신동
3774,47280103,경상북도 문경시 흥덕동
3775,47280104,경상북도 문경시 우지동
3776,47280105,경상북도 문경시 창동
3777,47280106,경상북도 문경시 신기동
3778,47280107,경상북도 문경시 불정동
3779,47280108,경상북도 문경시 유곡동
3780,47280109,경상북도 문경시 공평동
3781,47280110,경상북도 문경시 모전동
3782,47280111,경상북도 문경시 윤직동
3783,47280250,경상북도 문경시 문경읍
3784,47280253,경상북도 문경시 가은읍
3785,47280310,경상북도 문경시 영순면
3786,47280320,경상북도 문경시 산양면
3787,47280330,경상북도 문경시 호계면
3788,47280340,경상북도 문경시 산북면
3789,47280350,경상북도 문경시 동로면
3790,47280360,경상북도 문경시 마성면
3791,47280370,경상북도 문경시 농암면
3792,47290101,경상북도 경산시 삼남동
3793,47290102,경상북도 경산시 삼북동
3794,47290103,경상북도 경산시 서상동
3795,47290104,경상북도 경산시 신교동
3796,47290105,경상북도 경산시 상방동
3797,47290106,경상북도 경산시 백천동
3798,47290107,경상북도 경산시 옥곡동
3799,47290108,경상북도 경산시 사정동
3800,47290109,경상북도 경산시 옥산동
3801,47290110,경상북도 경산시 중산동
3802,47290111,경상북도 경산시 정평동
3803,47290112,경상북도 경산시 대평동
3804,47290113,경상북도 경산시 대정동
3805,47290114,경상북도 경산시 임당동
3806,47290115,경상북도 경산시 대동
3807,47290116,경상북도 경산시 계양동
3808,47290117,경상북도 경산시 중방동
3809,47290118,경상북도 경산시 조영동
3810,47290119,경상북도 경산시 남방동
3811,47290120,경상북도 경산시 내동
3812,47290121,경상북도 경산시 여천동
3813,47290122,경상북도 경산시 유곡동
3814,47290123,경상북도 경산시 신천동
3815,47290124,경상북도 경산시 점촌동
3816,47290125,경상북도 경산시 평산동
3817,47290126,경상북도 경산시 사동
3818,47290127,경상북도 경산시 삼풍동
3819,47290128,경상북도 경산시 갑제동
3820,47290250,경상북도 경산시 하양읍
3821,47290253,경상북도 경산시 진량읍
3822,47290256,경상북도 경산시 압량읍
3823,47290310,경상북도 경산시 와촌면
3824,47290330,경상북도 경산시 자인면
3825,47290340,경상북도 경산시 용성면
3826,47290350,경상북도 경산시 남산면
3827,47290370,경상북도 경산시 남천면
3828,47720250,경상북도 군위군 군위읍
3829,47720310,경상북도 군위군 소보면
3830,47720320,경상북도 군위군 효령면
3831,47720330,경상북도 군위군 부계면
3832,47720340,경상북도 군위군 우보면
3833,47720350,경상북도 군위군 의흥면
3834,47720360,경상북도 군위군 산성면
3835,47720370,경상북도 군위군 고로면
3836,47730250,경상북도 의성군 의성읍
3837,47730310,경상북도 의성군 단촌면
3838,47730320,경상북도 의성군 점곡면
3839,47730330,경상북도 의성군 옥산면
3840,47730340,경상북도 의성군 사곡면
3841,47730350,경상북도 의성군 춘산면
3842,47730360,경상북도 의성군 가음면
3843,47730370,경상북도 의성군 금성면
3844,47730380,경상북도 의성군 봉양면
3845,47730390,경상북도 의성군 비안면
3846,47730400,경상북도 의성군 구천면
3847,47730410,경상북도 의성군 단밀면
3848,47730420,경상북도 의성군 단북면
3849,47730430,경상북도 의성군 안계면
3850,47730440,경상북도 의성군 다인면
3851,47730450,경상북도 의성군 신평면
3852,47730460,경상북도 의성군 안평면
3853,47730470,경상북도 의성군 안사면
3854,47750250,경상북도 청송군 청송읍
3855,47750315,경상북도 청송군 주왕산면
3856,47750320,경상북도 청송군 부남면
3857,47750330,경상북도 청송군 현동면
3858,47750340,경상북도 청송군 현서면
3859,47750350,경상북도 청송군 안덕면
3860,47750360,경상북도 청송군 파천면
3861,47750370,경상북도 청송군 진보면
3862,47760250,경상북도 영양군 영양읍
3863,47760310,경상북도 영양군 입암면
3864,47760320,경상북도 영양군 청기면
3865,47760330,경상북도 영양군 일월면
3866,47760340,경상북도 영양군 수비면
3867,47760350,경상북도 영양군 석보면
3868,47770250,경상북도 영덕군 영덕읍
3869,47770310,경상북도 영덕군 강구면
3870,47770320,경상북도 영덕군 남정면
3871,47770330,경상북도 영덕군 달산면
3872,47770340,경상북도 영덕군 지품면
3873,47770350,경상북도 영덕군 축산면
3874,47770360,경상북도 영덕군 영해면
3875,47770370,경상북도 영덕군 병곡면
3876,47770380,경상북도 영덕군 창수면
3877,47820250,경상북도 청도군 화양읍
3878,47820253,경상북도 청도군 청도읍
3879,47820310,경상북도 청도군 각남면
3880,47820320,경상북도 청도군 풍각면
3881,47820330,경상북도 청도군 각북면
3882,47820340,경상북도 청도군 이서면
3883,47820350,경상북도 청도군 운문면
3884,47820360,경상북도 청도군 금천면
3885,47820370,경상북도 청도군 매전면
3886,47830253,경상북도 고령군 대가야읍
3887,47830310,경상북도 고령군 덕곡면
3888,47830320,경상북도 고령군 운수면
3889,47830330,경상북도 고령군 성산면
3890,47830340,경상북도 고령군 다산면
3891,47830350,경상북도 고령군 개진면
3892,47830360,경상북도 고령군 우곡면
3893,47830370,경상북도 고령군 쌍림면
3894,47840250,경상북도 성주군 성주읍
3895,47840310,경상북도 성주군 선남면
3896,47840320,경상북도 성주군 용암면
3897,47840330,경상북도 성주군 수륜면
3898,47840340,경상북도 성주군 가천면
3899,47840350,경상북도 성주군 금수면
3900,47840360,경상북도 성주군 대가면
3901,47840370,경상북도 성주군 벽진면
3902,47840380,경상북도 성주군 초전면
3903,47840390,경상북도 성주군 월항면
3904,47850250,경상북도 칠곡군 왜관읍
3905,47850253,경상북도 칠곡군 북삼읍
3906,47850256,경상북도 칠곡군 석적읍
3907,47850310,경상북도 칠곡군 지천면
3908,47850320,경상북도 칠곡군 동명면
3909,47850330,경상북도 칠곡군 가산면
3910,47850360,경상북도 칠곡군 약목면
3911,47850370,경상북도 칠곡군 기산면
3912,47900250,경상북도 예천군 예천읍
3913,47900310,경상북도 예천군 용문면
3914,47900340,경상북도 예천군 감천면
3915,47900350,경상북도 예천군 보문면
3916,47900360,경상북도 예천군 호명면
3917,47900370,경상북도 예천군 유천면
3918,47900380,경상북도 예천군 용궁면
3919,47900390,경상북도 예천군 개포면
3920,47900400,경상북도 예천군 지보면
3921,47900410,경상북도 예천군 풍양면
3922,47900420,경상북도 예천군 효자면
3923,47900430,경상북도 예천군 은풍면
3924,47920250,경상북도 봉화군 봉화읍
3925,47920310,경상북도 봉화군 물야면
3926,47920320,경상북도 봉화군 봉성면
3927,47920330,경상북도 봉화군 법전면
3928,47920340,경상북도 봉화군 춘양면
3929,47920350,경상북도 봉화군 소천면
3930,47920360,경상북도 봉화군 재산면
3931,47920370,경상북도 봉화군 명호면
3932,47920380,경상북도 봉화군 상운면
3933,47920390,경상북도 봉화군 석포면
3934,47930250,경상북도 울진군 울진읍
3935,47930253,경상북도 울진군 평해읍
3936,47930310,경상북도 울진군 북면
3937,47930330,경상북도 울진군 근남면
3938,47930350,경상북도 울진군 기성면
3939,47930360,경상북도 울진군 온정면
3940,47930370,경상북도 울진군 죽변면
3941,47930380,경상북도 울진군 후포면
3942,47930390,경상북도 울진군 금강송면
3943,47930400,경상북도 울진군 매화면
3944,47940250,경상북도 울릉군 울릉읍
3945,47940310,경상북도 울릉군 서면
3946,47940320,경상북도 울릉군 북면
3947,48121000,경상남도 창원시 의창구
3948,48123000,경상남도 창원시 성산구
3949,48125000,경상남도 창원시 마산합포구
3950,48127000,경상남도 창원시 마산회원구
3951,48129000,경상남도 창원시 진해구
3952,48170101,경상남도 진주시 망경동
3953,48170102,경상남도 진주시 주약동
3954,48170103,경상남도 진주시 강남동
3955,48170104,경상남도 진주시 칠암동
3956,48170105,경상남도 진주시 본성동
3957,48170106,경상남도 진주시 동성동
3958,48170107,경상남도 진주시 남성동
3959,48170108,경상남도 진주시 인사동
3960,48170109,경상남도 진주시 대안동
3961,48170110,경상남도 진주시 평안동
3962,48170111,경상남도 진주시 중안동
3963,48170112,경상남도 진주시 계동
3964,48170113,경상남도 진주시 봉곡동
3965,48170114,경상남도 진주시 상봉동
3966,48170115,경상남도 진주시 봉래동
3967,48170116,경상남도 진주시 수정동
3968,48170117,경상남도 진주시 장대동
3969,48170118,경상남도 진주시 옥봉동
3970,48170119,경상남도 진주시 상대동
3971,48170120,경상남도 진주시 하대동
3972,48170121,경상남도 진주시 상평동
3973,48170122,경상남도 진주시 초전동
3974,48170123,경상남도 진주시 장재동
3975,48170124,경상남도 진주시 하촌동
3976,48170125,경상남도 진주시 신안동
3977,48170126,경상남도 진주시 평거동
3978,48170127,경상남도 진주시 이현동
3979,48170128,경상남도 진주시 유곡동
